"geneID" "annotation"
"ostta16g01795" " Cytochrome c oxidase, subunit VIa n/a  Cytochrome c oxidase, subunit VIa"
"ostta16g01810" " GPI inositol-deacylase PGAP1-like"
"ostta16g01840" " unnamed product"
"ostta16g01870" " unnamed product"
"ostta16g01970" " Carbohydrate/puine kinase, PfkB, conserved site"
"ostta16g02015" " Cation-transporting P-type ATPase, C-terminal n/a  Cation-transporting P-type Aal"
"ostta16g02025" "  n/a  hypothetical protein"
"ostta16g02045" " Helix-turn-helix, base-excision DNA repair, C-terminal n/a  Helix-turn-helix, bA repair, C-terminal"
"ostta16g02080" " Thiamine pyrophosphate enzyme, C-terminal TPP-binding n/a  Thiamine pyrophospharminal TPP-binding"
"ostta16g02110" "  n/a  unnamed product"
"ostta16g02170" " unnamed product"
"ostta16g02180" " Adrenodoxin, iron-sulphur binding site"
"ostta16g02220" " Galactose-binding domain-like"
"ostta16g02240" " Ankyrin repeat n/a  Ankyrin repeat"
"ostta16g02250" " RNA polymerase II subunit A"
"ostta16g02280" " Zinc finger, DHHC-type, palmitoyltransferase"
"ostta16g02347" " Helicase, C-terminal n/a  Helicase, C-terminal"
"ostta16g02375" " Pseudouridine synthase I, TruA n/a  Pseudouridine synthase I, TruA"
"ostta16g02380" " unnamed product"
"ostta16g02390" " Zinc finger, C2H2-type matrin"
"ostta16g02420" " TatD family n/a  TatD family"
"ostta16g02430" " Bestrophin/UPF0187"
"ostta16g02480" " Glycosyl transferase, family 1"
"ostta16g02490" " Exportin/Importin, Cse1-like"
"ostta16g02530" " Cation/H+ exchanger n/a  Cation/H+ exchanger"
"ostta16g02535" " Tetratricopeptide repeat n/a  Tetratricopeptide repeat"
"ostta16g02600" " Tetratricopeptide repeat"
"ostta16g02610" " NADH:ubiquinone oxidoreductase, 17.2kDa subunit"
"ostta16g02650" " Zinc finger, CCCH-type"
"ostta16g02700" " unnamed product"
"ostta16g02720" " unnamed product"
"ostta17g00090" " Peptidase M76, ATP23"
"ostta17g00160" " HopJ type III effector protein"
"ostta17g00200" " Molybdopterin biosynthesis MoaE"
"ostta17g00210" " Pseudouridine synthase, RsuA/RluB/E/F, conserved site"
"ostta17g00220" " Zinc finger, RING/FYVE/PHD-type"
"ostta17g00230" " unnamed product"
"ostta17g00250" " Quinonprotein alcohol dehydrogenase-like superfamily"
"ostta17g00360" " Ribosomal protein L27"
"ostta17g00380" " Ankyrin repeat"
"ostta17g00390" " Pseudouridine synthase, RluC/RluD, conserved site"
"ostta17g00400" " unnamed product"
"ostta17g00450" " Homeobox KN domain"
"ostta17g00480" " Zinc finger, RING/FYVE/PHD-type"
"ostta17g00610" " Transcription factor, SBP-box"
"ostta17g00640" " Ribosomal protein L10/acidic P0"
"ostta17g00650" " Palmitoyl protein thioesterase"
"ostta17g00660" " unnamed product"
"ostta17g00670" " Sfi1 spindle body"
"ostta17g00750" " unnamed product"
"ostta17g00780" " DEK, C-terminal"
"ostta17g00795" " Drug/metabolite transporter n/a  Drug/metabolite transporter"
"ostta17g00830" " WW domain"
"ostta17g00840" " Ribosomal protein L46"
"ostta17g00900" " unnamed product"
"ostta17g00920" " unnamed product"
"ostta17g00950" " CAAX amino terminal protease"
"ostta17g00960" " Like-Sm LSM domain"
"ostta17g01000" " Cytochrome c/c1 haem-lyase"
"ostta17g01010" " 6-phosphogluconolactonase, DevB-type"
"ostta17g01050" " unnamed product"
"ostta17g01070" " Mitochondrial substrate/solute carrier"
"ostta17g01140" " unnamed product"
"ostta17g01160" " Carbamoyl-phosphate synthase, small subunit"
"ostta17g01220" " Tetratricopeptide repeat"
"ostta17g01240" " Cyclin-like"
"ostta17g01260" " unnamed product"
"ostta17g01270" " Ribosomal protein S4e"
"ostta17g01300" " K homology domain, prokaryotic type"
"ostta17g01320" " unnamed product"
"ostta17g01340" " Multi antimicrobial extrusion protein"
"ostta17g01355" "  n/a  hypothetical protein"
"ostta17g01370" " Small GTPase superfamily, ARF/SAR type"
"ostta17g01380" " Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"ostta17g01390" " Clp protease proteolytic subunit /Translocation-enhancing protein TepA"
"ostta17g01440" " Fcf2 pre-rRNA processing"
"ostta17g01500" " Ubiquitin supergroup"
"ostta17g01510" " Sda1"
"ostta17g01520" " DnaJ domain"
"ostta17g01550" " DNA methylase, N-6 adenine-specific, conserved site n/a  DNA methylase, N-6 adeconserved site"
"ostta17g01580" " unnamed product"
"ostta17g01590" " unnamed product"
"ostta17g01600" " Brix domain"
"ostta17g01640" " IKI3"
"ostta17g01660" " YEATS"
"ostta17g01700" " Zinc finger, RING/FYVE/PHD-type"
"ostta17g01720" " Zinc finger, C3HC-like"
"ostta17g01740" " unnamed product"
"ostta17g01760" " Eukaryotic translation initiation factor SUI1"
"ostta17g01800" " Quinolinate synthetase A"
"ostta17g01820" " P-loop containing nucleoside triphosphate hydrolase"
"ostta17g01840" " Septum formation topological specificity factor MinE n/a  Septum formation topocity factor MinE"
"ostta17g01870" " Ribosomal protein L30e"
"ostta17g01890" " Zinc finger, RING/FYVE/PHD-type n/a  Zinc finger, RING/FYVE/PHD-type"
"ostta17g01895" "  n/a  hypothetical protein"
"ostta17g02020" " DNA methylase, N-6 adenine-specific, conserved site"
"ostta17g02030" " Heat shock protein 70 family n/a  Heat shock protein 70 family"
"ostta17g02075" " Plant specific eukaryotic initiation factor 4B n/a  Plant specific eukaryotic ir 4B"
"ostta17g02080" " Patatin/Phospholipase A2-related n/a  Patatin/Phospholipase A2-related"
"ostta17g02100" " unnamed product"
"ostta17g02110" " Transcriptional coactivator/pterin dehydratase"
"ostta17g02120" " Beta-lactamase-like"
"ostta17g02140" " Armadillo-type fold"
"ostta17g02160" " Helicase, C-terminal"
"ostta17g02200" " Pseudouridine synthase, RsuA/RluB/E/F, conserved site"
"ostta17g02220" " Ribosomal protein S8e/ribosomal biogenesis NSA2"
"ostta17g02240" " Ribosomal protein L15, bacterial-type"
"ostta17g02250" " Protein of unknown function DUF819"
"ostta17g02270" " Dynein light chain-related n/a  Dynein light chain-related"
"ostta17g02290" " Ribose 5-phosphate isomerase, type A"
"ostta17g02310" " M-phase phosphoprotein 6"
"ostta17g02360" " Glutamine amidotransferase subunit PdxT n/a  Glutamine amidotransferase subunit"
"ostta17g02390" " Plastid lipid-associated protein/fibrillin conserved domain"
"ostta17g02400" " unnamed product"
"ostta18g00020" " Methyltransferase FkbM n/a  Methyltransferase FkbM"
"ostta18g00040" " RmlC-like jelly roll fold"
"ostta18g00160" " Protein of unknown function DUF1665"
"ostta18g00210" " Post-SET domain n/a  Post-SET domain"
"ostta18g00235" "  n/a  hypothetical protein"
"ostta18g00245" " Magnesium-dependent phosphatase-1, eukaryotic/arcaheal type n/a  Magnesium-depese-1, eukaryotic/arcaheal type"
"ostta18g00275" "  n/a  hypothetical protein"
"ostta18g00300" " Acyl-CoA N-acyltransferase"
"ostta18g00310" " RNA-binding protein Lupus La"
"ostta18g00340" " unnamed product"
"ostta18g00390" " Nucleotide-diphospho-sugar transferase n/a  Nucleotide-diphospho-sugar transfer"
"ostta18g00450" " tRNA-splicing endonuclease, subunit Sen54"
"ostta18g00480" " Phenylalanyl-tRNA synthetase, class IIc, beta subunit, archae/euk cytosolic"
"ostta18g00500" " Protein of unknown function DUF448 n/a  Protein of unknown function DUF448"
"ostta18g00510" "  n/a  unnamed product"
"ostta18g00540" " unnamed product"
"ostta18g00590" " Ribosomal protein L15, conserved site n/a  Ribosomal protein L15, conserved sit"
"ostta18g00640" " unnamed product"
"ostta18g00650" "  n/a  unnamed product"
"ostta18g00670" " unnamed product"
"ostta18g00680" " Pseudouridine synthase I, TruA"
"ostta18g00760" " NYN domain, limkain-b1-type n/a  NYN domain, limkain-b1-type"
"ostta18g00790" " Uncharacterised protein family UPF0172"
"ostta18g00870" " unnamed product"
"ostta18g00960" " Armadillo-type fold"
"ostta18g01010" " Orn/DAP/Arg decarboxylase 2, N-terminal"
"ostta18g01040" " P-loop containing nucleoside triphosphate hydrolase"
"ostta18g01050" " Zinc finger, RING/FYVE/PHD-type"
"ostta18g01070" " SRP40, C-terminal n/a  SRP40, C-terminal"
"ostta18g01100" " S-adenosylmethionine-dependent methyltransferase"
"ostta18g01120" " unnamed product"
"ostta18g01130" " TRAPP III complex, Trs85"
"ostta18g01160" " Poly A polymerase, head domain"
"ostta18g01170" " unnamed product"
"ostta18g01200" " Serine/threonine-protein kinase, active site"
"ostta18g01220" " RNA polymerase Rpc34 n/a  RNA polymerase Rpc34"
"ostta18g01290" " Transmembrane protein TauE like"
"ostta18g01340" " GroES-like"
"ostta18g01380" " Phosphopantetheine attachment site n/a  Phosphopantetheine attachment site"
"ostta18g01410" " HD/PDEase domain"
"ostta18g01420" " Multi antimicrobial extrusion protein"
"ostta18g01430" " unnamed product"
"ostta18g01450" " Bd3614-like deaminase N-terminal domain"
"ostta18g01500" " Leucine carboxyl methyltransferase n/a  Leucine carboxyl methyltransferase"
"ostta18g01530" " unnamed product"
"ostta18g01540" " PRC-barrel-like"
"ostta18g01620" " Helicase, C-terminal"
"ostta18g01630" " unnamed product"
"ostta18g01640" " Mitochondrial substrate/solute carrier"
"ostta18g01660" " JmjC domain"
"ostta18g01670" " unnamed product"
"ostta18g01680" " Ribosomal biogenesis, methyltransferase, EMG1/NEP1"
"ostta18g01690" " DNA methylase, N-6 adenine-specific, conserved site"
"ostta18g01730" " unnamed product"
"ostta18g01820" " THUMP"
"ostta18g01870" " 2-methylcitrate dehydratase PrpD"
"ostta18g01910" " FMN-binding split barrel"
"ostta18g01930" " Cytochrome b5-like heme/steroid binding domain"
"ostta18g01950" " SLC41 divalent cation transporters, integral membrane domain"
"ostta19g00100" " unnamed product"
"ostta19g00120" " unnamed product"
"ostta19g00170" " Serine hydroxymethyltransferase"
"ostta19g00320" " unnamed product"
"ostta19g00580" " unnamed product"
"ostta19g00640" " unnamed product"
"ostta19g00650" " unnamed product"
"ostta20g00020" " Nicotinamide N-methyltransferase-like"
"ostta20g00030" " Ankyrin repeat"
"ostta20g00035" " hypothetical protein"
"ostta20g00060" " Heat shock transcription factor family"
"ostta20g00100" " Glycoside hydrolase, catalytic domain"
"ostta20g00110" " Peptidase M24, methionine aminopeptidase"
"ostta20g00120" " unnamed product"
"ostta20g00190" " unnamed product"
"ostta20g00200" " Ammonium transporter, conserved site"
"ostta20g00250" " unnamed product"
"ostta20g00270" " Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site"
"ostta20g00280" " Pentapeptide repeat"
"ostta20g00310" " unnamed product"
"ostta20g00340" " unnamed product"
"ostta20g00360" " Glycine cleavage T-protein, N-terminal"
"ostta20g00420" " Thioredoxin-like fold"
"ostta20g00450" " unnamed product"
"ostta20g00500" " Major facilitator superfamily domain, general substrate transporter"
"ostta20g00510" " Pyridine nucleotide-disulphide oxidoreductase, FAD/NADP-binding domain"
"ostta20g00550" " Methylthiotransferase/radical SAM-type protein"
"ostta20g00560" " Helicase, C-terminal"
"ostta20g00570" " Ribosomal protein L19"
"ostta20g00580" " E3 ubiquitin ligase, SCF complex, Skp subunit"
"ostta20g00600" " Pseudouridine synthase I, TruA"
"ostta20g00660" " unnamed product"
"ostta20g00670" " unnamed product"
"ostta20g00720" " FERM/acyl-CoA-binding protein, 3-helical bundle"
"ostta20g00750" " Sphingomyelin phosphodiesterase 4"
"ostta20g00760" " unnamed product"
"ostta20g00850" " High mobility group, HMG-I/HMG-Y"
"ostta20g00870" " Tetratricopeptide repeat"
"ostta20g00895" " hypothetical protein"
